%t0,t1,rS,currentS,errorS,rR,currentR,errorR,rT,currentT,errorT,accX,accY,thruster1,thruster2,thruster3,thruster4,thruster5,thruster6,xPos,yPos
70.08000000000227,70.09500000000227,0.6371204060111095,0.4774936827910914,0.15962672322001814,0,-0.015338251086026267,0.015338251086026267,-3.6630412899196845,2.0820106349323635,-5.7450519248520475,-0.2274005688868066,0.2259012484293238,0.0,1.0,0.0,1.0,0.0,1.0,7.180035822294646,-0.677915200354501
70.09500000000227,70.11000000000227,0.6371204060111095,0.47802543281387255,0.15909497319723698,0,-0.015266083380895829,0.015266083380895829,-3.6634311025365003,2.0825512748144535,-5.745982377350954,-0.2274005688868066,-0.09074431881671924,1.0,0.0,0.0,1.0,0.0,1.0,7.179841487535398,-0.6784154005801506
70.11000000000227,70.12500000000227,0.8394273956397351,-0.13835198256443332,0.9777793782041684,0,-0.07896983420484709,0.07896983420484709,-3.663809592147577,2.0827107361238593,-5.746520328271436,0.18924684035692793,-0.09074431881671924,0.0,1.0,1.0,0.0,0.0,1.0,7.179667052707087,-0.678909344841025
70.12500000000227,70.14000000000227,0.8394273956397351,-0.1379008567463239,0.977328252386059,0,-0.07867642834165264,0.07867642834165264,-3.6641992375341,2.083455285050702,-5.747654522584802,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.179481490343645,-0.6794144865177807
70.14000000000227,70.15500000000227,0.8394273956397351,-0.13739273685844672,0.9768201324981818,0,-0.07833882961493019,0.07833882961493019,-3.6646401124270183,2.0840491284470017,-5.74868924087402,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.179276751386394,-0.679989152229412
70.15500000000227,70.17000000000228,0.8394273956397351,-0.1368276491544898,0.9762550447942249,0,-0.07795700418692182,0.07795700418692182,-3.6651321787719073,2.084642971843301,-5.749775150615209,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.179052877125102,-0.6806333533515533
70.17000000000228,70.18500000000228,0.8394273956397351,-0.13620561990823077,0.9756330155479659,0,-0.07753091823546676,0.07753091823546676,-3.665675394222259,2.0852368152396004,-5.750912209461859,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.178809908856285,-0.6813471012353168
70.18500000000228,70.20000000000228,0.8394273956397351,-0.13552667541352736,0.9749540710532625,0,-0.0770605379540128,0.0770605379540128,-3.6662697120930665,2.0858306586359,-5.752100370728966,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.178547887883191,-0.6821304072072893
70.20000000000228,70.21500000000228,0.8394273956397351,-0.1347908419843099,0.974218237624045,0,-0.07654582955162678,0.07654582955162678,-3.6669150813114397,2.0864245020321994,-5.753339583343639,-0.2274005688868066,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.1782668555157905,-0.6829832825695281
70.21500000000228,70.23000000000228,0.8394273956397351,-0.13400404059277105,0.9734314362325062,0,-0.07603327017826245,0.07603327017826245,-3.66759408318838,2.0866194323510774,-5.754213515539457,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.177943719118884,-0.683864960747746
70.23000000000228,70.24500000000228,0.8394273956397351,-0.13317217107526907,0.9725995667150042,0,-0.07556934648648342,0.07556934648648342,-3.6682894001177164,2.086947333695763,-5.755236733813479,0.18924684035692793,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.177555363439973,-0.6847346802155058
70.24500000000228,70.26000000000228,0.8394273956397351,-0.1322893533515762,0.9717167489913113,0,-0.07510752891480474,0.07510752891480474,-3.6690184384058404,2.0876741481178693,-5.75669258652371,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.177124945250406,-0.6856332250306748
70.26000000000228,70.27500000000228,0.8394273956397351,-0.1313497285084138,0.9707771241481489,0,-0.07460127842342537,0.07460127842342537,-3.669798505409529,2.0882679915141686,-5.758066496923698,-0.2274005688868066,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.176675643949202,-0.6866013741651815
70.27500000000228,70.29000000000228,0.8394273956397351,-0.13035913182782577,0.9697865274675609,0,-0.07409708299856675,0.07409708299856675,-3.6706123346455017,2.088462921833047,-5.759075256478549,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.176184291787695,-0.6875984036850166
70.29000000000228,70.30500000000228,0.8394273956397351,-0.12932337743853956,0.9687507730782747,0,-0.07364144009008103,0.07364144009008103,-3.6714427725505923,2.088790823177732,-5.760233595728325,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.175627698409261,-0.6885835947457061
70.30500000000228,70.32000000000228,0.8394273956397351,-0.12824244942254742,0.9676698450622825,0,-0.07323433488808481,0.07323433488808481,-3.672289946235892,2.0891187245224176,-5.76140867075831,0.18924684035692793,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.175005859935561,-0.689556968740569
70.32000000000228,70.33500000000228,0.8394273956397351,-0.12711056874726623,0.9665379643870013,0,-0.07282922517284368,0.07282922517284368,-3.6731710977070207,2.089845538944524,-5.763016636651544,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.174342021641411,-0.6905592593489646
70.33500000000228,70.35000000000228,0.8394273956397351,-0.12592197756759513,0.9653493732073303,0,-0.07237955929228963,0.07237955929228963,-3.6741033587561382,2.090439382340824,-5.764542741096962,-0.2274005688868066,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.173659451418202,-0.691631195115191
70.35000000000228,70.36500000000228,0.8394273956397351,-0.12468241020831396,0.9641098058480491,0,-0.07193183779371848,0.07193183779371848,-3.6750696663745916,2.090634312659702,-5.765703979034294,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.172934893144379,-0.6927321025074415
70.36500000000228,70.38000000000228,0.8394273956397351,-0.1233975798203866,0.9628249754601217,0,-0.07153257064210178,0.07153257064210178,-3.6760530817769967,2.090962214004387,-5.767015295781384,0.18924684035692793,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.172145068101531,-0.693821313132524
70.38000000000228,70.39500000000228,0.8394273956397351,-0.1220617931810934,0.9614891888208286,0,-0.07113520504321114,0.07113520504321114,-3.6770707007606314,2.0916890284264937,-5.768759729187125,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.171313296617043,-0.6949395177481866
70.39500000000228,70.41000000000228,0.8394273956397351,-0.12066937827255073,0.9600967739122859,0,-0.07069317880955885,0.07069317880955885,-3.678139496058871,2.092282871822793,-5.770422367881665,-0.2274005688868066,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.170462921625371,-0.6961274019354319
70.41000000000228,70.42500000000229,0.8394273956397351,-0.11922598368657189,0.958653379326307,0,-0.07025300298058806,0.07025300298058806,-3.6792425795537937,2.0924778021416715,-5.771720381695465,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.169570612063288,-0.6973443351039578
70.42500000000229,70.44000000000229,0.8394273956397351,-0.11773723682382964,0.9571646324635648,0,-0.06986119797436739,0.06986119797436739,-3.6803632001992264,2.0928057034863565,-5.773168903685583,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.168613014280228,-0.6985496918437253
70.44000000000229,70.45500000000229,0.8394273956397351,-0.11620312182590502,0.9556305174656401,0,-0.06951774891722404,0.06951774891722404,-3.681501531105375,2.093133604831042,-5.774635135936418,0.18924684035692793,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.167590124483775,-0.6997434935634517
70.45500000000229,70.47000000000229,0.8394273956397351,-0.114618046567732,0.9540454422074671,0,-0.06917609076247352,0.06917609076247352,-3.682674472505833,2.0938604192531485,-5.776534891758981,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.1665253513018055,-0.7009663802874528
70.47000000000229,70.48500000000229,0.8394273956397351,-0.11297644014942489,0.95240383578916,0,-0.06878964911624005,0.06878964911624005,-3.683898788830158,2.094454262649448,-5.7783530514796055,-0.2274005688868066,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.165442125957972,-0.7022589868142223
70.48500000000229,70.50000000000229,0.8394273956397351,-0.11128385015591663,0.9507112457956517,0,-0.06840494717360832,0.06840494717360832,-3.6851578254268764,2.094649192968326,-5.779807018395203,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.164317029219229,-0.7035807333100603
70.50000000000229,70.51500000000229,0.8394273956397351,-0.10954580296068332,0.9489731986004184,0,-0.06806851746225377,0.06806851746225377,-3.686435077550792,2.0949770943130113,-5.781412171863803,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.163126619276493,-0.7048910451705637
70.51500000000229,70.53000000000229,0.8394273956397351,-0.10776228273764024,0.9471896783773753,0,-0.06778034507410335,0.06778034507410335,-3.6877307437490927,2.095304995657697,-5.78303573940679,0.18924684035692793,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.161870892383844,-0.7061899438126341
70.53000000000229,70.54500000000229,0.8394273956397351,-0.10592779848573936,0.9453551941254745,0,-0.06749385292956978,0.06749385292956978,-3.689061512080757,2.096031810079803,-5.78509332216056,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.1605733453592775,-0.7075180183355398
70.54500000000229,70.56000000000229,0.8394273956397351,-0.10403688044936102,0.9434642760890961,0,-0.0671624546479826,0.0671624546479826,-3.6904439210313567,2.0966256534761025,-5.787069574507459,-0.2274005688868066,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.159257497605169,-0.7089158525636753
70.56000000000229,70.57500000000229,0.8394273956397351,-0.10209497518040005,0.9415223708201351,0,-0.06683268536071553,0.06683268536071553,-3.6918615654345324,2.096820583794981,-5.788682149229514,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.157899841829074,-0.7103429176112741
70.57500000000229,70.59000000000229,0.8394273956397351,-0.10010750799908069,0.9395349036388159,0,-0.06655108948565161,0.06655108948565161,-3.6932982039179065,2.097148485139666,-5.790446689057573,0.18924684035692793,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.1564768481739165,-0.7117586898708756
70.59000000000229,70.60500000000229,0.8394273956397351,-0.09806907377799376,0.9374964694177289,0,-0.06627107989975113,0.06627107989975113,-3.6947703372399925,2.097875299561773,-5.792645636801765,-0.2274005688868066,0.2259012484293238,0.0,1.0,1.0,0.0,0.0,1.0,7.155012088243304,-0.7132037150566657
70.60500000000229,70.62000000000229,0.8394273956397351,-0.09597428865226727,0.9354016842920024,0,-0.06594606021807384,0.06594606021807384,-3.696294301507642,2.098469142958072,-5.794763444465714,-0.2274005688868066,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.153529156215456,-0.7147185335663312
70.62000000000229,70.6350000000023,0.8394273956397351,-0.09382851337756412,0.9332559090172993,0,-0.06562257553357526,0.06562257553357526,-3.697853905276087,2.09866407327695,-5.796517978553037,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.15200447012334,-0.7162626599183956
70.6350000000023,70.6500000000023,0.8394273956397351,-0.09163708746079445,0.9310644831005296,0,-0.06534718018656362,0.06534718018656362,-3.6994331359866193,2.0989919746216357,-5.798425110608255,0.18924684035692793,0.2259012484293238,1.0,0.0,1.0,0.0,0.0,1.0,7.150414425445062,-0.7177956139512761
